Time,AHU_Power,R1_Temp,R1_Setpiont,R2_Temp,R2_Setpiont,R3_Temp,R3_Setpiont,R4_Temp,R4_Setpiont,R5_Temp,R5_Setpiont,R6_Temp,R6_Setpiont,R7_Temp,R7_Setpiont,R8_Temp,R8_Setpiont
01-Oct-2024 00:00:00,0.0159812504425645,24.9490242004395,26,24.8647441864014,20,22.0713500976563,20,23.8999528884888,22,25.63014793396,24,22.7967910766602,26,23.0880756378174,23,23.9975423812866,25
01-Oct-2024 00:15:00,0.0159161293338383,24.96901512146,26,24.9254875183106,20,22.1616153717041,20,23.9641618728638,22,25.726224899292,24,22.8790702819824,26,23.151026725769,23,24.0942306518555,25
01-Oct-2024 00:30:00,0.015846875088755,24.9808197021484,26,24.974178314209,20,22.2370986938477,20,24.0222797393799,22,25.8237934112549,24,22.9668960571289,26,23.2097091674805,23,24.1600046157837,25
01-Oct-2024 00:45:00,0.0158354838889453,24.9967670440674,26,25.0443630218506,20,22.313663482666,20,24.0741062164307,22,25.9128017425537,24,23.0432548522949,26,23.253851890564,23,24.173041343689,25
01-Oct-2024 01:00:00,0.0158156249672174,25.0329837799072,26,25.1090450286865,20,22.4026355743408,20,24.1295595169067,22,25.9946784973145,24,23.1178512573242,26,23.3145122528076,23,24.1936044692993,25
01-Oct-2024 01:15:00,0.0158733335634073,25.0453643798828,26,25.1470470428467,20,22.4661464691162,20,24.1775188446045,22,26.0564727783203,24,23.1799964904785,26,23.3671960830688,23,24.2284755706787,25
01-Oct-2024 01:30:00,0.0158750000991859,25.0451850891113,26,25.1967010498047,20,22.5157623291016,20,24.218132019043,22,26.0794696807861,24,23.2227458953857,26,23.4010906219482,23,24.2450790405273,25
01-Oct-2024 01:45:00,0.0158966668571035,25.0664501190186,26,25.2116527557373,20,22.5763816833496,20,24.2659292221069,22,26.0981597900391,24,23.275993347168,26,23.4459896087646,23,24.2673463821411,25
01-Oct-2024 02:00:00,0.0158161289629436,25.0947151184082,26,25.2033920288086,20,22.6509284973145,20,24.3139801025391,22,26.1297912597656,24,23.3234100341797,26,23.4844264984131,23,24.304630279541,25
01-Oct-2024 02:15:00,0.0158366668348511,25.1057662963867,26,25.207576751709,20,22.7016830444336,20,24.3484029769897,22,26.1585540771484,24,23.3769645690918,26,23.5299663543701,23,24.3840188980103,25
01-Oct-2024 02:30:00,0.015830000055333,25.1269969940186,26,25.268928527832,20,22.766284942627,20,24.3896331787109,22,26.1930770874023,24,23.4180488586426,26,23.5653028488159,23,24.4798583984375,25
01-Oct-2024 02:45:00,0.0158199998949255,25.1151428222656,26,25.3111629486084,20,22.7990951538086,20,24.4176025390625,22,26.2232894897461,24,23.4574642181396,26,23.5984239578247,23,24.5427074432373,25
01-Oct-2024 03:00:00,0.015882352969664,25.122594833374,26,25.3512840270996,20,22.8537521362305,20,24.4564447402954,22,26.2578277587891,24,23.485897064209,26,23.6379280090332,23,24.5515632629395,25
01-Oct-2024 03:15:00,0.0158064514999428,25.1396141052246,26,25.3829307556152,20,22.8986682891846,20,24.4880332946777,22,26.2837352752686,24,23.5087451934814,26,23.6776371002197,23,24.5408039093018,25
01-Oct-2024 03:30:00,0.0159060609611598,25.1341018676758,26,25.408224105835,20,22.9449405670166,20,24.516077041626,22,26.3010101318359,24,23.5383281707764,26,23.7115125656128,23,24.5629663467407,25
01-Oct-2024 03:45:00,0.0158718751627021,25.121753692627,26,25.4282341003418,20,22.9721755981445,20,24.5405406951904,22,26.3341217041016,24,23.5557308197021,26,23.7410430908203,23,24.5716342926025,25
01-Oct-2024 04:00:00,0.0159233337268233,25.1388988494873,26,25.4559841156006,20,23.0204200744629,20,24.5735502243042,22,26.3571624755859,24,23.5826568603516,26,23.7572946548462,23,24.5765399932861,25
01-Oct-2024 04:15:00,0.0158566668008765,25.1814098358154,26,25.4821796417236,20,23.0788536071777,20,24.6135654449463,22,26.3773231506348,24,23.6109466552734,26,23.7933435440063,23,24.5860548019409,25
01-Oct-2024 04:30:00,0.0159125000936911,25.1539058685303,26,25.4942626953125,20,23.1089973449707,20,24.6314973831177,22,26.4032516479492,24,23.6380138397217,26,23.8393974304199,23,24.6084537506104,25
